"year","trial_group","trial_block","trial","variety","variety_tag","identifier","replicate","sample","is_check","partner_id","partner_location_id","date_planting","date_harvest","date_vinekill","breeder_merit_score","field_merit","field_comments","yield_total","specific_gravity","vine_maturity","tuber_flesh_color","tuber_shape","tuber_appearance","tuber_defects","tuber_flesh_oxidation","tuber_heat_sprouts","yield_no1","yield_total_cwt","yield_no1_percent","size_a","oversize","pickouts","hollow_heart","vascular_discoloration","size_b","heat_necrosis","brown_center","black_spot_bruise","plant_vigor","black_spot_bruise_per_tuber","disease_reaction"
"2016","NCPT","FL","2016 NCPT FL","NYK27-3","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","1","","","13.5","1.083","9","2","3","9","","","","310","389.7","","0.8","","","","","0.17","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","NY162","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","3","","","9.6","1.082","9","2","3","6","Brown Center","","","151","276.5","","0.54","","","","","0.24","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","NY162","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","2","","","10.3","1.072","9","2","4","8","","","","217","296.9","","0.73","","","","","0.22","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSU383-A","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","3","","","12.8","1.05","6","2","1","6","","","","295","368.3","","0.8","","","","","0.13","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","Atlantic","","","","1","1","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","2","","","13.8","1.066","9","2","3","7","Hollow Heart","","","311","397.3","","0.78","","","","","0.15","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSV033-1","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","1","","","13.5","1.088","8","2","3","8","","","","257","388.9","","0.66","","","","","0.22","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSZ222-19","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","2","","","13.5","1.065","8","2","3","9","","","","306","387.3","","0.79","","","","","0.14","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSZ101-07","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","1","","","14.3","1.081","9","2","2","8","","","","272","411.1","","0.66","","","","","0.27","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSZ118-08","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","3","","","7.7","1.078","8","2","1","6","Corky Ringspot, Internal Heat Necrosis","","","149","221.9","","0.67","","","","","0.26","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSZ219-01","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","2","","","10.8","1.066","7","2","2","7","","","","158","310.2","","0.51","","","","","0.42","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSZ219-01","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","3","","","9.2","1.077","7","2","3","7","Internal Heat Necrosis","","","138","264","","0.52","","","","","0.38","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSZ219-13","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","3","","","14.8","1.081","9","2","2","9","Hollow Heart","","","344","427.1","","0.81","","","","","0.15","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSZ219-14","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","1","","","15.1","1.086","7","2","3","8","","","","258","434.9","","0.59","","","","","0.33","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSZ219-14","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","2","","","13.4","1.093","8","2","2","7","","","","266","385.5","","0.69","","","","","0.15","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSZ222-19","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","3","","","11.3","1.086","8","2","3","8","Brown Center","","","233","325.4","","0.71","","","","","0.23","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSZ242-09","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","2","","","10.1","1.069","8","2","2","6","","","","227","291.7","","0.78","","","","","0.16","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSZ096-3","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","4","","","8.1","1.077","8","2","1","5","Corky Ringspot, Internal Heat Necrosis","","","102","232.9","","0.44","","","","","0.36","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSZ242-13","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","2","","","9.3","1.074","8","2","1","7","","","","163","267.9","","0.61","","","","","0.28","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","NC252-49","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","2","","","12.1","1.075","9","2","2","7","","","","159","347.3","","0.46","","","","","0.44","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","NC252-49","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","3","","","11.1","1.089","9","2","1","7","","","","145","319.9","","0.45","","","","","0.41","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","NC280-89","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","1","","","16.3","1.079","6","2","4","7","","","","282","469.4","","0.6","","","","","0.28","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","NC280-89","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","2","","","12.6","1.074","7","2","3","7","","","","189","362.8","","0.52","","","","","0.33","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","NC371-3","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","2","","","14.5","1.067","7","2","4","8","","","","225","418.2","","0.54","","","","","0.39","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","NC371-3","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","2","","","10.8","1.085","7","2","1","7","","","","220","311","","0.71","","","","","0.21","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSV242-7","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","3","","","10.4","1.082","7","2","1","6","Internal Heat Necrosis","","","197","298.5","","0.66","","","","","0.26","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSZ101-06","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","1","","","13.3","1.084","9","2","3","8","","","","264","383.4","","0.69","","","","","0.26","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","NC470-3","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","1","","","15.1","1.086","8","2","4","8","","","","297","434.1","","0.68","","","","","0.26","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSZ062-10","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","3","","","7.5","1.083","8","2","1","5","","","","129","217.2","","0.59","","","","","0.35","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSV507-073","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","1","","","13.4","1.085","8","2","2","8","","","","260","386.6","","0.67","","","","","0.3","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSV383-B","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","3","","","7.3","1.081","8","2","2","6","","","","136","209.6","","0.65","","","","","0.21","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSZ052-31","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","2","","","11","1.065","7","2","3","8","","","","208","315.7","","0.66","","","","","0.21","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSV383-B","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","3","","","11.9","1.09","7","2","1","6","Hollow Heart","","","249","341.3","","0.73","","","","","0.15","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSV434-04","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","3","","","10.5","1.058","8","2","1","8","","","","237","302.1","","0.78","","","","","0.13","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSV498-1","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","3","","","8.3","1.084","7","2","2","6","","","","133","239.7","","0.55","","","","","0.32","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSV498-1","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","4","","","9.6","1.078","7","2","2","7","Internal Heat Necrosis","","","177","275.7","","0.64","","","","","0.26","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSV507-001","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","3","","","10.6","1.087","7","2","3","6","Internal Heat Necrosis","","","86","305.5","","0.28","","","","","0.44","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSV507-003","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","3","","","11.1","1.082","7","1","2","6","","","","148","320.7","","0.46","","","","","0.41","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSV507-007","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","2","","","10.2","1.078","6","2","2","6","","","","209","293","","0.71","","","","","0.2","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","NC472-1","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","1","","","15.2","","8","2","2","8","","","","251","436.7","","0.57","","","","","0.33","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSV507-198","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","3","","","11.7","1.077","7","2","3","8","Hollow Heart","","","247","336.1","","0.73","","","","","0.23","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSZ020-08","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","2","","","13.5","1.068","8","2","2","8","","","","306","388.1","","0.79","","","","","0.15","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSW075-2","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","2","","","10.3","1.078","8","2","1","7","","","","179","297.4","","0.6","","","","","0.3","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSZ022-07","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","1","","","13.2","1.075","7","2","3","7","","","","257","378.7","","0.68","","","","","0.22","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSZ022-19","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","1","","","12.8","1.075","7","2","1","5","","","","302","368.3","","0.82","","","","","0.15","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSW394-1","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","1","","","12.4","1.077","8","2","3","8","","","","252","358.3","","0.7","","","","","0.25","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSW324-1","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","4","","","11.5","1.083","7","2","1","7","Internal Heat Necrosis, Brown Center","","","94","331.9","","0.28","","","","","0.45","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSW075-2","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","3","","","6.6","1.07","8","1","1","4","","","","97","189.2","","0.51","","","","","0.35","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSZ052-11","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","4","","","12.6","1.066","8","2","1","7","Internal Heat Necrosis","","","221","361.7","","0.61","","","","","0.27","","","","","",""
"2016","NCPT","FL","2016 NCPT FL","MSZ045-09","","","","1","","","","2016-01-29 00:00:00","2016-05-02 00:00:00","","2","","","7.8","1.084","9","2","1","6","","","","162","225.8","","0.72","","","","","0.18","","","","","",""
"2016","NCPT","MI","2016 NCPT MI","AF5583-3","","","","1","","","","","","","4","","","5.6","1.067","2","1","2","5","","","","111","125.8","","0.88","","","0","0","0.1","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","AF5445-2","","","","1","","","","","","","3","","","18.6","1.069","1","1","2","6","","","","411","420.1","","0.98","","","0","0.1","0.02","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","AF5450-7","","","","1","","","","","","","1","","","25.6","1.077","3","1","2","4","","","","548","577.2","","0.95","","","0","0","0.04","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","AF5450-7","","","","1","","","","","","","3","","","23.2","1.069","2","1","2","5","","","","494","522.4","","0.95","","","0","0","0.05","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","AF5484-3","","","","1","","","","","","","3","","","14","1.066","2","1","2","4","","","","314","315.5","","0.99","","","0","0","0.01","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","AF5484-3","","","","1","","","","","","","2","","","17.7","1.076","1","1","2","6","","","","382","399.2","","0.96","","","0","0","0.04","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","AF5583-3","","","","1","","","","","","","4","","","9.4","1.064","2","1","2","5","","","","194","212.9","","0.91","","","0","0","0.09","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","B2869-29","","","","1","","","","","","","2","","","14.5","1.082","1","1","2","6","","","","296","326.7","","0.91","","","0","0.3","0.09","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","AOR09034-3","","","","1","","","","","","","3","","","23.2","1.063","1","1","2","6","","","","485","523.6","","0.93","","","0","0","0.03","0.1","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","AOR09034-3","","","","1","","","","","","","2","","","13.1","1.075","1","1","2","6","","","","250","296","","0.84","","","0","0","0.16","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","B2869-29","","","","1","","","","","","","3","","","15.1","1.077","1","1","2","6","","","","253","339.5","","0.74","","","0","0","0.23","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","AF5432-5","","","","1","","","","","","","3","","","19.8","1.067","2","1","2","7","","","","423","446.3","","0.95","","","0","0","0.05","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","B2904-2","","","","1","","","","","","","3","","","19.3","1.066","2","1","2","5","","","","412","436","","0.94","","","0.1","0.3","0.02","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","B2904-2","","","","1","","","","","","","3","","","17","1.071","2","1","2","6","","","","366","383","","0.96","","","0","0.2","0.04","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","BNC311-4","","","","1","","","","","","","2","","","19.5","1.07","1","1","0","0","","","","415","440.5","","0.94","","","0","0","0.06","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","BNC311-4","","","","1","","","","","","","3","","PVY NTN (Strip test positive)","16.3","1.069","1","1","2","5","","","","329","366.5","","0.9","","","0","0","0.1","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","MSU379-1","","","","1","","","","","","","3","","","12.4","1.074","1","1","2","6","","","","262","279.4","","0.94","","","0","0.1","0.06","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","MSU379-1","","","","1","","","","","","","2","","","14.5","1.076","1","1","2","6","","","","302","327","","0.92","","","0","0","0.06","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","MSU383-A","","","","1","","","","","","","4","","","7.1","1.046","1","1","2","6","","","","132","159.6","","0.83","","","0","0","0.17","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","AF5445-2","","","","1","","","","","","","2","","PVY NTN (Strip test positive)","21.9","1.082","2","1","2","4","","","","476","492.9","","0.97","","","0","0","0.03","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","AF5040-8","","","","1","","","","","","","2","","","16","1.078","1","2","3","5","","","","343","359.9","","0.95","","","0","0.2","0.05","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","AF5432-5","","","","1","","","","","","","3","","","19.6","1.068","2","1","2","6","","","","418","441.1","","0.95","","","0","0","0.05","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NY165","","","","1","","","","","","","3","","","17.4","1.069","2","1","2","6","","","","357","393.5","","0.91","","","0","0.1","0.08","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NDTX102852CB-3Ru","","","","1","","","","","","","4","","","8.3","1.055","2","1","3","5","","","","146","186.7","","0.78","","","0","0","0.22","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","MSU383-A","","","","1","","","","","","","4","","","24.7","1.05","1","1","2","7","","","","543","556.2","","0.98","","","0","0.3","0.02","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NDTX102852CB-4Ru","","","","1","","","","","","","4","","","10.3","1.058","1","1","2","5","","","","209","233","","0.9","","","0","0","0.1","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NDTX113030C-10W","","","","1","","","","","","","4","","","9.2","1.063","1","1","2","4","","","","100","207.5","","0.48","","","0","0","0.52","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NDTX113030C-3W","","","","1","","","","","","","2","","","21.7","1.076","1","1","3","4","","","","453","489.1","","0.93","","","0","0","0.06","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NDTX113037C-3W","","","","1","","","","","","","","","NO DATA","","","1","0","2","6","","","","","","","","","","0","0","","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NYM7-4","","","","1","","","","","","","3","","","17","1.062","2","1","2","5","","","","365","383.8","","0.95","","","0","0","0.04","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NYM7-6","","","","1","","","","","","","3","","","18.3","1.069","1","1","2","7","","","","382","413.4","","0.92","","","0.3","0.1","0.08","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","OR12479-5","","","","1","","","","","","","4","","","13.2","1.063","2","1","2","6","","","","272","296.8","","0.92","","","0","0","0.08","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","AF5393-1","","","","1","","","","","","","3","","","15.8","1.069","1","1","2","5","","","","322","356.5","","0.9","","","0","0","0.1","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","W10129-4","","","","1","","","","","","","4","","","11.9","1.071","1","1","2","7","","","","230","268","","0.86","","","0","0.1","0.14","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","W10659-16","","","","1","","","","","","","2","","","18.6","1.073","1","1","2","6","","","","355","419.9","","0.85","","","0","0","0.13","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","WAF12065-8","","","","1","","","","","","","4","","","15.4","1.062","2","1","2","5","","","","339","347.9","","0.97","","","0.1","0.1","0.03","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","WTX10666-8W","","","","1","","","","","","","2","","","14.6","1.08","1","1","2","6","","","","275","330","","0.83","","","0","0.1","0.06","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","AC01144-1W","","","","1","","","","","","","4","","","17.1","1.057","2","1","2","6","","","","355","384.9","","0.92","","","0","0.1","0.08","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","AC01144-1W","","","","1","","","","","","","4","","","14.2","1.063","2","1","2","6","","","","259","320.2","","0.81","","","0","0","0.19","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","AF5040-8","","","","1","","","","","","","3","","","14.7","1.071","1","2","2","6","","","","307","330.6","","0.93","","","0","0","0.07","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","AF5393-1","","","","1","","","","","","","3","","","12","1.069","1","1","2","6","","","","236","271.5","","0.87","","","0","0.1","0.13","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","W10659-8","","","","1","","","","","","","3","","","16.6","1.066","1","1","2","4","","","","328","374.1","","0.88","","","0","0","0.12","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NDA081453CAB-2C","","","","1","","","","","","","3","","","12.4","1.069","2","1","2","5","","","","258","278.8","","0.93","","","0","0.1","0.07","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","MSV033-1","","","","1","","","","","","","3","","","17.4","1.069","3","1","2","6","","","","370","393.3","","0.94","","","0","0","0.04","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NY163","","","","1","","","","","","","2","","","19.3","1.077","1","1","2","6","","","","408","435.7","","0.94","","","0","0","0.06","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NYK27-3","","","","1","","","","","","","2","","","21.7","1.074","3","1","2","6","","","","467","488.6","","0.96","","","0","0","0.04","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NY162","","","","1","","","","","","","3","","","19.1","1.067","2","1","2","7","","","","406","430.8","","0.94","","","0","0","0.04","0.1","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NY162","","","","1","","","","","","","3","","","14.7","1.067","1","1","2","7","","","","317","330.4","","0.96","","","0.1","0","0.04","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NYL17-3","","","","1","","","","","","","2","","","18.8","1.076","1","1","3","6","","","","378","423.3","","0.89","","","0","0.2","0.11","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NYL17-3","","","","1","","","","","","","2","","","20.1","1.077","1","1","2","6","","","","395","454.1","","0.87","","","0","0.3","0.1","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NYL2-12","","","","1","","","","","","","2","","","18.3","1.072","1","1","2","6","","","","321","412.9","","0.78","","","0","0.2","0.06","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NYL2-12","","","","1","","","","","","","2","","","18","1.075","1","1","2","5","","","","380","405.3","","0.94","","","0.1","0","0.06","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NY163","","","","1","","","","","","","3","","","18.2","1.067","1","1","2","5","","","","387","409.3","","0.95","","","0","0","0.05","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NYL8-12","","","","1","","","","","","","3","","","12.5","1.068","2","1","2","5","","","","271","281.4","","0.96","","","0","0","0.04","0.1","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NY154","","","","1","","","","","","","2","","","17.2","1.073","2","1","2","5","","","","368","387.3","","0.95","","","0","0","0.05","0.1","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NYL8-12","","","","1","","","","","","","4","","","11.7","1.069","2","1","2","5","","","","245","263.3","","0.93","","","0","0.3","0.07","0.3","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","OR09256-2","","","","1","","","","","","","3","","","12.5","1.068","1","1","2","5","","","","226","280.8","","0.81","","","0","0.3","0.19","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","OR09256-2","","","","1","","","","","","","3","","","15.8","1.073","1","1","2","3","","","","323","355.3","","0.91","","","0","0.2","0.09","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","W9891-1","","","","1","","","","","","","3","","","16.8","1.069","2","1","2","7","","","","371","378","","0.98","","","0","0","0.02","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","W9891-1","","","","1","","","","","","","2","","","18","1.076","1","1","2","5","","","","374","405.2","","0.92","","","0","0","0.06","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","W9905-3","","","","1","","","","","","","3","","","12.6","1.069","1","1","2","5","","","","261","284.4","","0.92","","","0","0","0.08","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","W9905-3","","","","1","","","","","","","3","","","14.2","1.069","2","1","2","6","","","","289","319.8","","0.91","","","0","0","0.09","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","W9968-5","","","","1","","","","","","","2","","pink eyes","20.7","1.079","3","1","2","6","","","","456","466.2","","0.98","","","0","0.2","0.02","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","W9968-5","","","","1","","","","","","","2","","","22","1.081","2","1","2","6","","","","490","496.3","","0.99","","","0","0","0.01","0.1","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NYK27-3","","","","1","","","","","","","3","","","28.8","1.067","3","1","3","6","","","","638","650.2","","0.98","","","0","0","0.02","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NY154","","","","1","","","","","","","2","","","21.3","1.071","2","1","2","6","","","","471","481.4","","0.98","","","0","0","0.02","0.2","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","MSV033-1","","","","1","","","","","","","3","","","15.7","1.068","3","1","2","5","","","","306","354.5","","0.86","","","0","0","0.02","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","MSZ219-14","","","","1","","","","","","","3","","","20","1.067","3","1","2","6","","","","433","450.6","","0.96","","","0","0","0.02","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","MSV383-B","","","","1","","","","","","","3","","","11.3","1.072","1","1","2","6","","","","223","254.1","","0.88","","","0","0.1","0.07","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","MSV383-B","","","","1","","","","","","","2","","","14.1","1.082","1","1","2","6","","","","289","317.8","","0.91","","","0.3","0","0.09","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","MSV498-1","","","","1","","","","","","","3","","","16","1.065","1","1","2","6","","","","349","361","","0.97","","","0","0","0.03","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","MSV498-1","","","","1","","","","","","","3","","","14","1.07","1","1","2","5","","","","261","314.9","","0.83","","","0","0","0.1","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","MSW075-2","","","","1","","","","","","","4","","","13.2","1.057","2","1","2","7","","","","263","297.2","","0.88","","","0","0.3","0.12","0.2","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","MSW075-2","","","","1","","","","","","","4","","","19.5","1.066","1","1","2","5","","","","396","440.1","","0.9","","","0","0","0.1","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","MSZ219-01","","","","1","","","","","","","3","","","19","1.068","3","1","2","5","","","","421","427.3","","0.99","","","0.1","0.1","0.01","0.2","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","MSZ219-01","","","","1","","","","","","","2","","","20.1","1.072","3","1","2","5","","","","445","452.8","","0.98","","","0.3","0.3","0.02","0.1","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","MSZ219-14","","","","1","","","","","","","2","","","20.3","1.073","3","1","2","6","","","","420","458.8","","0.92","","","0.2","0","0.04","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NDA081453CAB-2C","","","","1","","","","","","","3","","","16","1.068","2","1","2","6","","","","347","360.5","","0.96","","","0","0.2","0.04","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","MSZ222-19","","","","1","","","","","","","2","","","21.1","1.074","2","1","2","4","","","","457","476.4","","0.96","","","0","0","0.04","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","MSZ222-19","","","","1","","","","","","","2","","","18","1.072","2","1","2","5","","","","399","406.7","","0.98","","","0","0","0.02","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NC252-49","","","","1","","","","","","","2","","","16.3","1.078","3","1","2","6","","","","331","368.6","","0.9","","","0","0","0.09","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NC252-49","","","","1","","","","","","","2","","","19.8","1.086","3","1","2","6","","","","393","446.9","","0.88","","","0","0.2","0.1","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NC280-89","","","","1","","","","","","","4","","","15.3","1.067","2","1","2","5","","","","290","345.8","","0.84","","","0","0","0.07","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NC280-89","","","","1","","","","","","","4","","","17.5","1.068","2","1","2","6","","","","349","395.3","","0.88","","","0","0","0.07","0","0","","","",""
"2016","NCPT","MI","2016 NCPT MI","NC371-3","","","","1","","","","","","","3","","","10.5","1.068","1","1","2","5","","","","183","237","","0.77","","","0","0.1","0.23","0","0","","","",""
