"year","trial_group","trial_block","trial","variety","variety_tag","identifier","replicate","sample","is_check","partner_id","partner_location_id","date_planting","date_harvest","date_vinekill","breeder_merit_score","field_merit","field_comments","yield_total","specific_gravity","vine_maturity","tuber_flesh_color","tuber_shape","tuber_appearance","tuber_defects","tuber_flesh_oxidation","tuber_heat_sprouts","yield_no1","yield_total_cwt","yield_no1_percent","size_a","oversize","pickouts","hollow_heart","vascular_discoloration","size_b","heat_necrosis","brown_center","black_spot_bruise","plant_vigor","black_spot_bruise_per_tuber","disease_reaction"
"2015","NCPT","MI","2015 NCPT MI","B3012-1","","","","2","","","","","2015-09-16 00:00:00","","3","","","11.8","1.085","1","1","2","4","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","BTD0273-1","","","","2","","","","","2015-09-16 00:00:00","","4","","","7","1.083","1","1","3","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","B3013-1","","","","1","","","","","2015-09-16 00:00:00","","3","","","13.4","1.093","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","B3013-1","","","","2","","","","","2015-09-16 00:00:00","","3","","","13.4","1.093","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","B3042-1","","","","1","","","","","2015-09-16 00:00:00","","4","","","14.2","1.096","2","3","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","B3042-1","","","","2","","","","","2015-09-16 00:00:00","","4","","","14.2","1.096","2","3","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","BNC362-2","","","","1","","","","","2015-09-16 00:00:00","","3","","","12.2","1.091","1","1","3","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","BNC362-2","","","","2","","","","","2015-09-16 00:00:00","","3","","","12.2","1.091","1","1","3","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","BNC364-1","","","","1","","","","","2015-09-16 00:00:00","","3","","severe pitting","9.7","1.082","1","1","3","4","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","BNC364-1","","","","2","","","","","2015-09-16 00:00:00","","3","","severe pitting","9.7","1.082","1","1","3","4","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","BNC372-3","","","","1","","","","","2015-09-16 00:00:00","","3","","pitted scab","11.8","1.099","3","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","BNC372-3","","","","2","","","","","2015-09-16 00:00:00","","3","","pitted scab","11.8","1.099","3","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","BTD0273-1","","","","1","","","","","2015-09-16 00:00:00","","4","","","7","1.083","1","1","3","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","WTX10640-2W","","","","1","","","","","2015-09-16 00:00:00","","3","","","11.2","1.082","4","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","B2947-8","","","","2","","","","","2015-09-16 00:00:00","","3","","pitted scab","13.7","1.079","2","1","2","4","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","A00188-3C","","","","1","","","","","2015-09-16 00:00:00","","3","","","11.2","1.093","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NC317-12","","","","2","","","","","2015-09-16 00:00:00","","2","","","17.3","1.095","4","0","2","7","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSW509-5","","","","2","","","","","2015-09-16 00:00:00","","2","","","16.9","1.086","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSW509-5","","","","1","","","","","2015-09-16 00:00:00","","2","","","14.7","1.081","2","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSW509-5","","","","2","","","","","2015-09-16 00:00:00","","2","","","14.7","1.081","2","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","Mackinaw","","","","1","","","","","2015-09-16 00:00:00","","2","","","16.6","1.09","4","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","Mackinaw","","","","2","","","","","2015-09-16 00:00:00","","2","","","16.6","1.09","4","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","Mackinaw","","","","1","","","","","2015-09-16 00:00:00","","3","","flat","11.7","1.094","4","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","Mackinaw","","","","2","","","","","2015-09-16 00:00:00","","3","","flat","11.7","1.094","4","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NC317-12","","","","1","","","","","2015-09-16 00:00:00","","3","","","11.8","1.095","3","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NC317-12","","","","2","","","","","2015-09-16 00:00:00","","3","","","11.8","1.095","3","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NC317-12","","","","1","","","","","2015-09-16 00:00:00","","2","","","17.3","1.095","4","0","2","7","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NCJ107-6","","","","1","","","","","2015-09-16 00:00:00","","2","","","14.5","1.08","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSW474-1","","","","2","","","","","2015-09-16 00:00:00","","2","","","15","1.087","4","0","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NCJ107-6","","","","2","","","","","2015-09-16 00:00:00","","2","","","14.5","1.08","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NCJ107-6","","","","1","","","","","2015-09-16 00:00:00","","2","","","14.1","1.09","3","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NCJ107-6","","","","2","","","","","2015-09-16 00:00:00","","2","","","14.1","1.09","3","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NDA081453CAB-2C","","","","1","","","","","2015-09-16 00:00:00","","3","","","12.8","1.093","1","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NDA081453CAB-2C","","","","2","","","","","2015-09-16 00:00:00","","3","","","12.8","1.093","1","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NDA081453CAB-2C","","","","1","","","","","2015-09-16 00:00:00","","2","","","14.4","1.086","2","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NDA081453CAB-2C","","","","2","","","","","2015-09-16 00:00:00","","2","","","14.4","1.086","2","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NDTX071109C-1W","","","","1","","","","","2015-09-16 00:00:00","","4","","pitting scab","5","1.061","2","1","2","4","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NDTX071109C-1W","","","","2","","","","","2015-09-16 00:00:00","","4","","pitting scab","5","1.061","2","1","2","4","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NDTX071109C-1W","","","","1","","","","","2015-09-16 00:00:00","","4","","pitting scab","9","1.07","1","0","1","4","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NDTX071109C-1W","","","","2","","","","","2015-09-16 00:00:00","","4","","pitting scab","9","1.07","1","0","1","4","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSW509-5","","","","1","","","","","2015-09-16 00:00:00","","2","","","16.9","1.086","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSW474-1","","","","1","","","","","2015-09-16 00:00:00","","2","","","15","1.087","4","0","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NDTX081644CAB-2W","","","","2","","","","","2015-09-16 00:00:00","","4","","","5","1.067","1","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSV358-3","","","","1","","","","","2015-09-16 00:00:00","","3","","","12","1.08","4","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSU379-1","","","","1","","","","","2015-09-16 00:00:00","","2","","","14.7","1.091","2","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSU379-1","","","","2","","","","","2015-09-16 00:00:00","","2","","","14.7","1.091","2","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","Petoskey","","","","1","","","","","2015-09-16 00:00:00","","3","","","11.9","1.087","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","Petoskey","","","","2","","","","","2015-09-16 00:00:00","","3","","","11.9","1.087","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSS428-2","","","","1","","","","","2015-09-16 00:00:00","","3","","","10.6","1.081","3","1","2","4","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","Petoskey","","","","1","","","","","2015-09-16 00:00:00","","2","","","14","1.092","2","0","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","Petoskey","","","","2","","","","","2015-09-16 00:00:00","","2","","","14","1.092","2","0","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSV241-2","","","","1","","","","","2015-09-16 00:00:00","","","","NO DATA","","","3","0","0","0","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSV241-2","","","","2","","","","","2015-09-16 00:00:00","","","","NO DATA","","","3","0","0","0","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSV241-2","","","","1","","","","","2015-09-16 00:00:00","","3","","","12.7","1.088","3","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSV241-2","","","","2","","","","","2015-09-16 00:00:00","","3","","","12.7","1.088","3","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSV358-3","","","","2","","","","","2015-09-16 00:00:00","","3","","","12","1.08","4","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSW474-1","","","","2","","","","","2015-09-16 00:00:00","","2","","","15","1.085","3","1","2","7","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSV358-3","","","","1","","","","","2015-09-16 00:00:00","","2","","","13.5","1.081","2","0","2","7","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSV358-3","","","","2","","","","","2015-09-16 00:00:00","","2","","","13.5","1.081","2","0","2","7","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSV498-1","","","","1","","","","","2015-09-16 00:00:00","","2","","","15.5","1.082","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSV498-1","","","","2","","","","","2015-09-16 00:00:00","","2","","","15.5","1.082","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSV498-1","","","","1","","","","","2015-09-16 00:00:00","","2","","","14.1","1.086","3","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSV498-1","","","","2","","","","","2015-09-16 00:00:00","","2","","","14.1","1.086","3","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSW360-18","","","","1","","","","","2015-09-16 00:00:00","","3","","","13.7","1.076","3","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSW360-18","","","","2","","","","","2015-09-16 00:00:00","","3","","","13.7","1.076","3","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSW360-18","","","","1","","","","","2015-09-16 00:00:00","","4","","","17.5","1.075","3","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSW360-18","","","","2","","","","","2015-09-16 00:00:00","","4","","","17.5","1.075","3","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSW474-1","","","","1","","","","","2015-09-16 00:00:00","","2","","","15","1.085","3","1","2","7","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NDTX081644CAB-2W","","","","1","","","","","2015-09-16 00:00:00","","4","","","5","1.067","1","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NDTX081644CAB-2W","","","","1","","","","","2015-09-16 00:00:00","","4","","","6.9","1.076","2","0","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSU379-1","","","","1","","","","","2015-09-16 00:00:00","","3","","","10.5","1.09","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9891-1","","","","2","","","","","2015-09-16 00:00:00","","3","","","12.8","1.086","2","0","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","TX09403-14W","","","","1","","","","","2015-09-16 00:00:00","","3","","","13.5","1.089","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","TX09403-14W","","","","2","","","","","2015-09-16 00:00:00","","3","","","13.5","1.089","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9835-1","","","","1","","","","","2015-09-16 00:00:00","","3","","","12.1","1.08","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9835-1","","","","2","","","","","2015-09-16 00:00:00","","3","","","12.1","1.08","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9835-1","","","","1","","","","","2015-09-16 00:00:00","","3","","","13.1","1.078","1","0","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9835-1","","","","2","","","","","2015-09-16 00:00:00","","3","","","13.1","1.078","1","0","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9835-2","","","","1","","","","","2015-09-16 00:00:00","","4","","pitting scab","8.1","1.079","1","1","2","4","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9835-2","","","","2","","","","","2015-09-16 00:00:00","","4","","pitting scab","8.1","1.079","1","1","2","4","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9891-1","","","","1","","","","","2015-09-16 00:00:00","","3","","","7.2","1.089","3","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9891-1","","","","2","","","","","2015-09-16 00:00:00","","3","","","7.2","1.089","3","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9891-1","","","","1","","","","","2015-09-16 00:00:00","","3","","","12.8","1.086","2","0","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9905-3","","","","1","","","","","2015-09-16 00:00:00","","3","","","12","1.086","1","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NYWJ107-5","","","","1","","","","","2015-09-16 00:00:00","","3","","","13.5","1.079","2","0","2","4","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9905-3","","","","2","","","","","2015-09-16 00:00:00","","3","","","12","1.086","1","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9905-3","","","","1","","","","","2015-09-16 00:00:00","","3","","","12.5","1.088","2","0","2","7","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9905-3","","","","2","","","","","2015-09-16 00:00:00","","3","","","12.5","1.088","2","0","2","7","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9905-7","","","","1","","","","","2015-09-16 00:00:00","","3","","","11.5","1.079","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9905-7","","","","2","","","","","2015-09-16 00:00:00","","3","","","11.5","1.079","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9905-7","","","","1","","","","","2015-09-16 00:00:00","","2","","","13.7","1.082","3","0","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9905-7","","","","2","","","","","2015-09-16 00:00:00","","2","","","13.7","1.082","3","0","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9968-5","","","","1","","","","","2015-09-16 00:00:00","","2","","","19.5","1.092","3","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9968-5","","","","2","","","","","2015-09-16 00:00:00","","2","","","19.5","1.092","3","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9968-5","","","","1","","","","","2015-09-16 00:00:00","","2","","","17.7","1.094","3","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","W9968-5","","","","2","","","","","2015-09-16 00:00:00","","2","","","17.7","1.094","3","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NYWJ107-5","","","","2","","","","","2015-09-16 00:00:00","","3","","","13.5","1.079","2","0","2","4","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NYWJ107-5","","","","2","","","","","2015-09-16 00:00:00","","3","","","15","1.086","3","1","2","4","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NDTX081644CAB-2W","","","","2","","","","","2015-09-16 00:00:00","","4","","","6.9","1.076","2","0","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NY154","","","","2","","","","","2015-09-16 00:00:00","","1","","","21.7","1.088","3","0","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NDTX102462C-6W","","","","1","","","","","2015-09-16 00:00:00","","","","seed mix with W/Y","17.4","1.092","2","2","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NDTX102462C-6W","","","","2","","","","","2015-09-16 00:00:00","","","","seed mix with W/Y","17.4","1.092","2","2","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NDTX102462C-6W","","","","1","","","","","2015-09-16 00:00:00","","4","","","3.4","1.073","1","0","2","3","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NDTX102462C-6W","","","","2","","","","","2015-09-16 00:00:00","","4","","","3.4","1.073","1","0","2","3","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NDTX102514ABC-5W","","","","1","","","","","2015-09-16 00:00:00","","4","","","8.9","1.076","1","1","3","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NDTX102514ABC-5W","","","","2","","","","","2015-09-16 00:00:00","","4","","","8.9","1.076","1","1","3","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NDTX102514ABC-5W","","","","1","","","","","2015-09-16 00:00:00","","4","","","10","1.074","2","0","3","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NDTX102514ABC-5W","","","","2","","","","","2015-09-16 00:00:00","","4","","","10","1.074","2","0","3","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NY154","","","","1","","","","","2015-09-16 00:00:00","","2","","","18.6","1.087","3","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NY154","","","","2","","","","","2015-09-16 00:00:00","","2","","","18.6","1.087","3","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NY154","","","","1","","","","","2015-09-16 00:00:00","","1","","","21.7","1.088","3","0","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NYK27-3","","","","1","","","","","2015-09-16 00:00:00","","2","","","21","1.087","3","1","3","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NYWJ107-5","","","","1","","","","","2015-09-16 00:00:00","","3","","","15","1.086","3","1","2","4","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NYK27-3","","","","2","","","","","2015-09-16 00:00:00","","2","","","21","1.087","3","1","3","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NYK27-3","","","","1","","","","","2015-09-16 00:00:00","","3","","","14.2","1.091","3","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NYK27-3","","","","2","","","","","2015-09-16 00:00:00","","3","","","14.2","1.091","3","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NYK28-18","","","","1","","","","","2015-09-16 00:00:00","","1","","","23","1.085","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NYK28-18","","","","2","","","","","2015-09-16 00:00:00","","1","","","23","1.085","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NYK28-18","","","","1","","","","","2015-09-16 00:00:00","","3","","","14.3","1.099","2","0","3","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NYK28-18","","","","2","","","","","2015-09-16 00:00:00","","3","","","14.3","1.099","2","0","3","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NY162","","","","1","","","","","2015-09-16 00:00:00","","3","","","12.4","1.088","3","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NY162","","","","2","","","","","2015-09-16 00:00:00","","3","","","12.4","1.088","3","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NY162","","","","1","","","","","2015-09-16 00:00:00","","1","","","18.7","1.084","2","0","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","NY162","","","","2","","","","","2015-09-16 00:00:00","","1","","","18.7","1.084","2","0","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MSU379-1","","","","2","","","","","2015-09-16 00:00:00","","3","","","10.5","1.09","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","MST424-6","","","","2","","","","","2015-09-16 00:00:00","","3","","","9.8","1.078","2","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","A00188-3C","","","","2","","","","","2015-09-16 00:00:00","","3","","","11.2","1.093","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","AFW5039-1","","","","2","","","","","2015-09-16 00:00:00","","2","","","14.7","1.084","3","0","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","AF5281-4","","","","1","","","","","2015-09-16 00:00:00","","4","","","7.7","1.08","1","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","AF5281-4","","","","2","","","","","2015-09-16 00:00:00","","4","","","7.7","1.08","1","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","AF5432-5","","","","1","","","","","2015-09-16 00:00:00","","2","","","18.3","1.086","3","1","2","7","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","AF5432-5","","","","2","","","","","2015-09-16 00:00:00","","2","","","18.3","1.086","3","1","2","7","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","AF5446-11","","","","1","","","","","2015-09-16 00:00:00","","2","","","15.3","1.088","3","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","AF5446-11","","","","2","","","","","2015-09-16 00:00:00","","2","","","15.3","1.088","3","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","AF5446-11","","","","1","","","","","2015-09-16 00:00:00","","2","","","16.3","1.084","3","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","AF5446-11","","","","2","","","","","2015-09-16 00:00:00","","2","","","16.3","1.084","3","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","AFW5039-1","","","","1","","","","","2015-09-16 00:00:00","","1","","","20","1.086","3","1","2","8","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","AFW5039-1","","","","2","","","","","2015-09-16 00:00:00","","1","","","20","1.086","3","1","2","8","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","AFW5039-1","","","","1","","","","","2015-09-16 00:00:00","","2","","","14.7","1.084","3","0","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","B2842-1","","","","1","","","","","2015-09-16 00:00:00","","4","","","7.4","1.086","1","3","2","4","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","AF5281-4","","","","1","","","","","2015-09-16 00:00:00","","4","","","4.7","1.082","1","1","2","4","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","B2842-1","","","","2","","","","","2015-09-16 00:00:00","","4","","","7.4","1.086","1","3","2","4","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","B2842-1","","","","1","","","","","2015-09-16 00:00:00","","3","","","12.8","1.09","1","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","B2842-1","","","","2","","","","","2015-09-16 00:00:00","","3","","","12.8","1.09","1","0","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","B2869-29","","","","1","","","","","2015-09-16 00:00:00","","2","","","14","1.096","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","B2869-29","","","","2","","","","","2015-09-16 00:00:00","","2","","","14","1.096","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","B2869-29","","","","1","","","","","2015-09-16 00:00:00","","2","","","14.7","1.092","2","0","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","B2869-29","","","","2","","","","","2015-09-16 00:00:00","","2","","","14.7","1.092","2","0","2","6","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","B2895-8","","","","1","","","","","2015-09-16 00:00:00","","3","","","14.8","1.094","2","1","2","4","","","","","","","","","","","","","","","","","",""
"2015","NCPT","MI","2015 NCPT MI","B2895-8","","","","2","","","","","2015-09-16 00:00:00","","3","","","14.8","1.094","2","1","2","4","","","","","","","","","","","","","","","","","",""
